,name,num_bear,Country,Corporate tax,pagerank_score,CPI score 2015,eigen_score
7128,NORTONGATE TRADING LTD.,7,Switzerland,17.92,1.5843749999999996,86,16.807
7129,ABBEY COMMODITIES S.A.,4,Switzerland,17.92,0.7431003787878788,86,7.203
7130,ABBEY COMMODITIES S.A.,4,Switzerland,17.92,0.7431003787878788,86,3.601
7131,ABBEY COMMODITIES S.A.,4,Switzerland,17.92,0.2575378787878788,86,7.203
7132,ABBEY COMMODITIES S.A.,4,Switzerland,17.92,0.2575378787878788,86,3.601
7133,MEDESCO INDUSTRIES LTD.,6,Switzerland,17.92,0.9789345151953692,86,9.604
7134,GAGRO INC.,1,Switzerland,17.92,0.4067465753424658,86,3.601
7135,SUNSETS INTERNATIONAL ENTERPRISES LTD.,2,Switzerland,17.92,0.4059375,86,3.601
7136,ZIMASCO MANAGEMENT CORPORATION,2,Switzerland,17.92,0.4090375,86,4.802
7137,LATINSUGAR S.A.,2,Switzerland,17.92,0.4390360169491525,86,4.802
7138,CREXEL INVESTMENTS LTD.,2,Switzerland,17.92,0.4110115131578948,86,4.802
7139,INTERNATIONAL FIRSTINVEST ADVISORS LTD.,2,Switzerland,17.92,0.5537500000000001,86,4.802
7140,MEZON LTD.,2,Switzerland,17.92,0.459467105263158,86,6.002
7141,LEXON TECHNOLOGIES LTD.,2,Switzerland,17.92,0.4521551003344482,86,6.002
7142,NIDOR PROPERTIES LTD.,2,Switzerland,17.92,0.4054126213592233,86,3.601
7143,FIPAR ASSETS LTD.,2,Switzerland,17.92,0.4053236040609138,86,3.601
7144,MEFAL INTERNATIONAL LTD.,2,Switzerland,17.92,0.4074335161604253,86,4.802
7145,FORFINGER CO. LIMITED,2,Switzerland,17.92,0.437725,86,4.802
7146,INDESA ENTERPRISES LTD.,2,Switzerland,17.92,0.4226228335889571,86,4.802
7147,FLORENCIA INTERNATIONAL LTD.,2,Switzerland,17.92,0.4440404781882353,86,4.802
7148,INTRASERV LIMITED,2,Switzerland,17.92,0.4589869365926015,86,6.002
7149,ALPAGE LIMITED,2,Switzerland,17.92,0.4093800780198624,86,4.802
7150,CARNABY TRADING LTD.,1,Switzerland,17.92,0.2790361445783132,86,2.401
7151,KAPEX WORLDWIDE LTD.,2,Switzerland,17.92,0.4052361111111111,86,3.601
7152,FIFTH AVENUE CONSULTANCY INC.,3,Switzerland,17.92,0.5329829545454546,86,4.802
7153,AFINCO INTERNATIONAL LTD.,2,Switzerland,17.92,0.4074954769736842,86,4.802
7154,MERCARIA TRADING S.A.,2,Switzerland,17.92,0.5431610169491525,86,8.403
7155,SARFIELD COMPANY LTD.,4,Switzerland,17.92,0.6692822085889572,86,7.203
7156,PERALP INTERNATIONAL LTD.,2,Switzerland,17.92,0.4165909090909091,86,3.601
7157,FINOCIM INVESTMENTS LTD.,1,Switzerland,17.92,0.2790361445783132,86,2.401
7158,BREWTON INTERNATIONAL LTD.,6,Switzerland,17.92,0.9796875000000002,86,9.604
7159,SISTRAL TRADING LTD.,2,Switzerland,17.92,0.4101000000000001,86,3.601
7160,AFRINVEST HOLDING LIMITED,2,Switzerland,17.92,0.4063563829787234,86,3.601
7161,BLUE SAPPHIRE HOLDINGS LTD.,2,Switzerland,17.92,0.4734051003344482,86,6.002
7162,BANWELL FINANCE LTD.,1,Switzerland,17.92,0.2799335161604253,86,3.601
7163,COWPER INTERNATIONAL LTD.,2,Switzerland,17.92,0.4055795454545455,86,3.601
7164,OFGEN HOLDING LTD.,2,Switzerland,17.92,0.4829166666666667,86,4.802
7165,SORRELL EUROINVEST LTD.,7,Switzerland,17.92,1.0582792553191491,86,10.804
7166,MANCEL INTERNATIONAL LTD.,2,Switzerland,17.92,0.4734051003344482,86,6.002
7167,ECOBAN INVESTMENTS LTD.,2,Switzerland,17.92,0.4142822085889571,86,4.802
7168,ISEA FINANCE LTD.,2,Switzerland,17.92,0.4054126213592233,86,3.601
7169,SPORTMEDIA G.C. LTD.,2,Switzerland,17.92,0.4054829545454546,86,3.601
7170,SPORTMEDIA G.C. LTD.,2,Switzerland,17.92,0.4054829545454546,86,1.2
7171,SPORTMEDIA G.C. LTD.,2,Switzerland,17.92,0.1504829545454545,86,3.601
7172,SPORTMEDIA G.C. LTD.,2,Switzerland,17.92,0.1504829545454545,86,1.2
7173,DANVILLE SECURITIES LTD.,2,Switzerland,17.92,0.4068970811852757,86,4.802
7174,TOLBER INTERNATIONAL LTD.,2,Switzerland,17.92,0.4051748971193416,86,3.601
7175,INTERNATIONAL MARKET INVESTMENTS INC.,2,Switzerland,17.92,0.4062623762376238,86,3.601
7176,PATRIGEST CONSULTANTS CORP.,2,Switzerland,17.92,0.4877232142857143,86,4.802
7177,DRENNAN CONSULTANTS LTD.,2,Switzerland,17.92,0.4051748971193416,86,3.601
7178,ABBOTTSDALE LIMITED,2,Switzerland,17.92,0.7876748971193417,86,7.203
7179,TWINSBURG INVESTMENTS LTD.,2,Switzerland,17.92,0.5325000000000001,86,3.601
7180,COBISA INVESTMENTS INC.,2,Switzerland,17.92,0.4695322085889571,86,4.802
7181,ORWELL INVESTMENTS LTD.,1,Switzerland,17.92,0.4936125000000001,86,4.802
7182,MOBERLY PROPERTIES LTD.,4,Switzerland,17.92,0.660278384279476,86,6.002
7183,STARSHIP CONSTELLATION INC.,10,Switzerland,17.92,1.5524999999999998,86,13.205
7184,CORONA FINANCE INC.,2,Switzerland,17.92,0.5325000000000001,86,3.601
7185,NEW COMEX TRADING LTD.,2,Switzerland,17.92,0.4054126213592233,86,3.601
7186,MILAR INTERNATIONAL LTD.,2,Switzerland,17.92,0.4151152312493333,86,4.802
7187,PEARSON DELL ADVISORS INC.,2,Switzerland,17.92,0.4090375,86,4.802
7188,WATSON MANAGEMENT LTD.,2,Switzerland,17.92,0.4069921875,86,3.601
7189,DONIAN HOLDINGS LTD.,3,Switzerland,17.92,0.5336283185840709,86,4.802
7190,RAYFIELD PROPERTIES LTD.,2,Switzerland,17.92,0.4054126213592233,86,3.601
7191,ALBES GROUP INC.,2,Switzerland,17.92,0.5338660714285716,86,6.002
7192,UNILINK CONTRACTORS CORPORATION,2,Switzerland,17.92,0.4090375,86,4.802
7193,DYLINE TRADING LTD.,2,Switzerland,17.92,0.6962135416666667,86,7.203
7194,SERDAC FINANCE LTD.,2,Switzerland,17.92,0.4305,86,3.601
7195,GLADSTAR LIMITED,2,Switzerland,17.92,0.4057774390243903,86,3.601
7196,MAKINEN VENTURES CORPORATION,2,Switzerland,17.92,0.6568125,86,6.002
7197,KOMSAT INTERNATIONAL S.A.,2,Switzerland,17.92,0.4098319557080475,86,4.802
7198,LANYON CONSULTANTS LTD.,2,Switzerland,17.92,0.4399107142857143,86,6.002
7199,GREENWOOD HOUSE LIMITED,2,Switzerland,17.92,0.4348866780995936,86,4.802
7200,ELDERS INTERNATIONAL LTD.,2,Switzerland,17.92,0.453875,86,4.802
7201,SATURN PROPERTIES LIMITED,3,Switzerland,17.92,0.5962500000000002,86,4.802
7202,OMMIACREST TRADING LTD.,1,Switzerland,17.92,0.4709110169491526,86,6.002
7203,DOWNING PROPERTIES LTD.,6,Switzerland,17.92,0.9242822085889572,86,9.604
7204,SOFAM FINANCIAL SERVICES LTD.,2,Switzerland,17.92,0.4051748971193416,86,3.601
7205,ESCOT FINANCE LTD.,2,Switzerland,17.92,0.406003937007874,86,3.601
7206,MAIDFORD TRADING LTD.,1,Switzerland,17.92,0.42625,86,4.802
7207,ARLINGTON MANAGEMENT SERVICES LIMITED,2,Switzerland,17.92,0.6144970151953691,86,7.203
7208,OLDI CORPORATION,4,Switzerland,17.92,0.7027301444043322,86,7.203
7209,MAYO FINANCE CORP.,2,Switzerland,17.92,0.4099951369129956,86,4.802
7210,INREP INTERNATIONAL REPRESENTATION LTD.,2,Switzerland,17.92,0.5335115804334555,86,7.203
7211,VALPER HOLDINGS LIMITED,5,Switzerland,17.92,0.9126625,86,9.604
7212,RENSDALE PROMOTIONS LTD.,2,Switzerland,17.92,0.53335,86,4.802
7213,COTPAR TRADING LTD.,2,Switzerland,17.92,0.5962500000000002,86,4.802
7214,MAXWAY FINANCE LTD.,2,Switzerland,17.92,0.4090375,86,4.802
7215,DOBNEY INVESTMENTS LTD.,1,Switzerland,17.92,0.3204126213592233,86,3.601
7216,J.G. CHING WORKS OF ART LTD.,3,Switzerland,17.92,0.53335,86,4.802
7217,MAGIC PAINTINGS LTD.,2,Switzerland,17.92,0.4376524390243903,86,4.802
7218,Primetek Investments Limited,1,Switzerland,17.92,0.2790361445783132,86,2.401
7219,BROWNFIELD LIMITED,2,Switzerland,17.92,0.470078125,86,4.802
7220,MEZZANINE LOGISTICS LTD.,2,Switzerland,17.92,0.4521551003344482,86,6.002
7221,CADEWELL INVESTMENTS LTD.,1,Switzerland,17.92,0.2782727272727273,86,2.401
7222,MANGROVE RESEARCH CORPORATION,2,Switzerland,17.92,0.5991423611111112,86,8.403
7223,ARONSON FINANCE LIMITED,11,Switzerland,17.92,1.5541776315789475,86,14.406
7224,CHESLEY INVESTMENTS LIMITED,10,Switzerland,17.92,1.4252783842794758,86,13.205
7225,PORTVILLE SERVICES LIMITED,2,Switzerland,17.92,0.4058279220779221,86,3.601
7226,INTRAC CAPITAL MANAGEMENT LIMITED,2,Switzerland,17.92,0.4070238095238095,86,3.601
7227,LIBERTY CAPITAL MANAGEMENT INC.,2,Switzerland,17.92,0.4090375,86,4.802
7228,HOLLISTER TRADING LTD.,2,Switzerland,17.92,0.4099951369129956,86,4.802
7229,SKYMEX RESEARCH CORPORATION,2,Switzerland,17.92,0.4900000000000001,86,4.802
7230,GREENHOUSE CONSULTANTS LIMITED,2,Switzerland,17.92,0.4374545454545455,86,4.802
7231,DEVELOPMENT SYSTEMS LTD.,2,Switzerland,17.92,0.469654255319149,86,4.802
7232,INDOFINANCE PARIS LTD.,2,Switzerland,17.92,0.4058557046979866,86,3.601
7233,GLASTON VENTURES LTD.,2,Switzerland,17.92,0.4152203136669157,86,4.802
7234,VIERFINANZ LTD.,1,Switzerland,17.92,0.29875,86,2.401
7235,OMEGACO HOLDING LTD.,2,Switzerland,17.92,0.4062142857142858,86,3.601
7236,SABRADELL S.A.,1,Switzerland,17.92,0.3179110169491526,86,4.802
7237,CEFIS HOLDING LTD.,2,Switzerland,17.92,0.4477301444043322,86,4.802
7238,NAYLAND INTERNATIONAL LTD.,2,Switzerland,17.92,0.4051748971193416,86,3.601
7239,ADHIK AGROCHEMICALS INTERNATIONAL LTD.,2,Switzerland,17.92,0.41296875,86,3.601
7240,LANDHURST PROPERTIES LIMITED,2,Switzerland,17.92,0.4142822085889571,86,4.802
7241,PALLADIEN LTD.,2,Switzerland,17.92,0.417506431154476,86,4.802
7242,TOWERTAC LIMITED,2,Switzerland,17.92,0.536896551724138,86,4.802
7243,EUROPEAN GAS SERVICES CORP.,2,Switzerland,17.92,0.4052301444043322,86,3.601
7244,PARKES OVERSEAS LTD.,2,Switzerland,17.92,0.469654255319149,86,4.802
7245,CLEARLAKE INDUSTRIES LTD.,2,Switzerland,17.92,0.4110042553191489,86,4.802
7246,ARANDELL FINANCE LIMITED,2,Switzerland,17.92,0.4367009585889571,86,4.802
7247,PREVALOR HOLDING INC.,2,Switzerland,17.92,0.4126628787878788,86,4.802
7248,ADVANCED TECHNOLOGY  AT)  INC.,2,Switzerland,17.92,0.470363924050633,86,4.802
7249,BELMAR TRADE & INVESTMENTS CORP.,2,Switzerland,17.92,0.4714627659574469,86,4.802
7250,TRIVEDIS FINANCE CORP.,2,Switzerland,17.92,0.4693243243243243,86,4.802
7251,CARRYLOR HOLDING LIMITED,2,Switzerland,17.92,0.406003937007874,86,3.601
7252,ATESA GROUP INC.,2,Switzerland,17.92,0.4475,86,3.601
7253,LINCOLN TRADE & INVESTMENTS LTD.,2,Switzerland,17.92,0.4734051003344482,86,6.002
7254,GRAYSON HOLDING LIMITED,2,Switzerland,17.92,0.4294179637972904,86,4.802
7255,COMERCIAL REGASA S.A.,5,Switzerland,17.92,0.9809110169491526,86,10.804
7256,HENDERSON GROUP LTD.,2,Switzerland,17.92,0.4695322085889571,86,4.802
7257,BRAMWELL MARKETING CO. LTD.,2,Switzerland,17.92,0.4734051003344482,86,6.002
7258,WEST WINDSOR PROPERTIES LTD.,2,Switzerland,17.92,0.4054126213592233,86,3.601
7259,UNIDAF TRADING LTD.,5,Switzerland,17.92,0.8771551003344482,86,10.804
7260,CANFLORE GROUP LTD.,2,Switzerland,17.92,0.4057774390243903,86,3.601
7261,Z-MAM LTD.,4,Switzerland,17.92,0.6605795454545456,86,6.002
7262,CADEVAL GROUP LIMITED,2,Switzerland,17.92,0.4126628787878788,86,4.802
7263,SHELTON FINANCE LTD.,2,Switzerland,17.92,0.4305,86,3.601
7264,LAKEMONT DEVELOPMENT CORP.,2,Switzerland,17.92,0.4051748971193416,86,3.601
7265,GAS MARITIME CORP.,2,Switzerland,17.92,0.4928418086334477,86,6.002
7266,SHERMAN HOLDINGS INC.,1,Switzerland,17.92,0.34125,86,2.401
7267,VALTY OVERSEAS CORPORATION,2,Switzerland,17.92,0.4095535714285714,86,3.601
7268,YONG-JIN INT'L CORP. LTD.,2,Switzerland,17.92,0.4063563829787234,86,3.601
7269,LIGLDAD LTD.,5,Switzerland,17.92,0.7881343283582091,86,7.203
7270,AMITEL INVESTMENTS LIMITED,1,Switzerland,17.92,0.46875,86,3.601
7271,INSA PROPERTIES LTD.,2,Switzerland,17.92,0.5176909935825893,86,4.802
7272,FILMS TRANSWORLD LTD.,2,Switzerland,17.92,0.4068970811852757,86,4.802
7273,ASCA MANAGEMENT LTD.,5,Switzerland,17.92,0.7893970811852757,86,8.403
7274,MAXWALL INVEST CORP.,4,Switzerland,17.92,0.7301250000000001,86,7.203
7275,ACMAR HOLDING LIMITED,2,Switzerland,17.92,0.4057822085889571,86,3.601
7276,WATSON ISLAND DEVELOPMENT CORP.,1,Switzerland,17.92,0.458125,86,7.203
7277,LECNOR FINANCE LTD.,2,Switzerland,17.92,0.405904255319149,86,3.601
7278,MAS - MANAGEMENT & ADVISORY SERVICES INC.,2,Switzerland,17.92,0.4057774390243903,86,3.601
7279,INERSA INVESTMENTS CORPORATION,1,Switzerland,17.92,0.2777017405063291,86,2.401
7280,CAMREX TECHNOLOGIES LIMITED,2,Switzerland,17.92,0.4294179637972904,86,4.802
7281,SWITZA PROPERTY CO. LIMITED,2,Switzerland,17.92,0.4424472222222222,86,4.802
7282,THE CUBIC EXPRESSION COMPANY LTD.,7,Switzerland,17.92,1.0432774390243904,86,9.604
7283,MIDWEST PROPERTIES LTD.,2,Switzerland,17.92,0.4068970811852757,86,4.802
7284,INCONSULTA LTD.,2,Switzerland,17.92,0.5371551003344482,86,7.203
7285,JLCT COMPANY LIMITED,3,Switzerland,17.92,0.7879126213592234,86,8.403
7286,LAFFERTY RESOURCES LTD.,1,Switzerland,17.92,0.2790361445783132,86,2.401
7287,MEADOWFRESH INVESTMENTS INC.,2,Switzerland,17.92,0.5330290456431537,86,6.002
7288,SWINTON INTERNATIONAL LTD.,2,Switzerland,17.92,0.4055795454545455,86,3.601
7289,SWINTON INTERNATIONAL LTD.,2,Switzerland,17.92,0.4055795454545455,86,1.2
7290,SWINTON INTERNATIONAL LTD.,2,Switzerland,17.92,0.2775705793657923,86,3.601
7291,SWINTON INTERNATIONAL LTD.,2,Switzerland,17.92,0.2775705793657923,86,1.2
7292,DTL HOLDING INC.,2,Switzerland,17.92,0.611296228736315,86,10.804
7293,ANFEL TRADING LIMITED,5,Switzerland,17.92,1.1223273026315792,86,13.205
7294,COURTLAKE INVESTMENTS LIMITED,2,Switzerland,17.92,0.4758333333333334,86,4.802
7295,CARBERRY SHIPPING LIMITED,2,Switzerland,17.92,0.4265283842794761,86,4.802
7296,THISA TRADING LTD.,3,Switzerland,17.92,0.5327017405063292,86,4.802
7297,BELGRAVIA CONSULTANTS GROUP LTD.,1,Switzerland,17.92,0.2867822085889571,86,3.601
7298,CHARTERHALL TRADING LIMITED,2,Switzerland,17.92,0.4051741803278689,86,3.601
7299,BARDGROVE PROPERTIES LIMITED,2,Switzerland,17.92,0.4780322085889571,86,6.002
7300,RENDAL INTERNATIONAL LTD.,2,Switzerland,17.92,0.5353341199638431,86,4.802
7301,SERES HOLDING INC.,1,Switzerland,17.92,0.32,86,3.601
7302,SERES HOLDING INC.,1,Switzerland,17.92,0.32,86,1.2
7303,SERES HOLDING INC.,1,Switzerland,17.92,0.2778654185811723,86,3.601
7304,SERES HOLDING INC.,1,Switzerland,17.92,0.2778654185811723,86,1.2
7305,DALE PROPERTIES LTD.,2,Switzerland,17.92,0.5329126213592235,86,4.802
7306,NIL NETCOM INTERNATIONAL LTD.,1,Switzerland,17.92,0.2983510880470309,86,3.601
7307,BEROLINA FINANCE LTD.,1,Switzerland,17.92,0.5966283382789319,86,6.002
7308,CHARLETON SERVICES LTD.,2,Switzerland,17.92,0.4226228335889571,86,4.802
7309,KEYWEST MANAGEMENT LTD.,2,Switzerland,17.92,0.4090375,86,4.802
7310,PARSONS INTERNATIONAL LTD.,2,Switzerland,17.92,0.5799038461538462,86,7.203
7311,GILWOOD COMPANY INC.,2,Switzerland,17.92,0.4055795454545455,86,3.601
7312,MADIGAN TRADING INC.,2,Switzerland,17.92,0.4075500000000001,86,3.601
7313,KENTON INDUSTRIES LIMITED,2,Switzerland,17.92,0.4101000000000001,86,3.601
7314,WALMAR ASSETS MANAGEMENT INC.,2,Switzerland,17.92,0.4372105263157895,86,4.802
7315,TOURNEFORT LTD.,2,Switzerland,17.92,0.4168692933703852,86,4.802
7316,MONVERVI INVESTMENTS LIMITED,2,Switzerland,17.92,0.4482822085889571,86,4.802
7317,PARKER GROUP LTD.,2,Switzerland,17.92,0.4695274390243903,86,4.802
7318,APPLIED CONCEPTS CORPORATION,2,Switzerland,17.92,0.4093965517241379,86,3.601
7319,FERNWAYS ESTATES LIMITED,1,Switzerland,17.92,0.3088357870266398,86,4.802
7320,NEWROAD INTERNATIONAL LTD.,3,Switzerland,17.92,0.53335,86,4.802
7321,DOWNTOWN INVEST CO. INC.,1,Switzerland,17.92,0.4154125000000001,86,6.002
7322,BLUMBERG BROTHERS INC.,1,Switzerland,17.92,0.2815375,86,3.601
7323,EDACO HOLDING INC.,2,Switzerland,17.92,0.4480235561544761,86,4.802
7324,ANSFORD TRADING CORP.,1,Switzerland,17.92,0.2776398026315789,86,2.401
7325,PRODESA HOLDING INC.,1,Switzerland,17.92,0.2799335161604253,86,3.601
7326,PROJECT MANAGEMENT LIMITED,2,Switzerland,17.92,0.4051741803278689,86,3.601
7327,E.C.I. ETUDES ET COMMERCIALISATION INTERNATIONALES S.A.,2,Switzerland,17.92,0.46875,86,3.601
7328,ICRA ADVISORY GROUP INC.,2,Switzerland,17.92,0.4090375,86,4.802
7329,SEAFIELD FINANCE LIMITED,1,Switzerland,17.92,0.3205743243243243,86,3.601
7330,AVENUE SERVICES CORPORATION,2,Switzerland,17.92,0.4069615384615385,86,3.601
7331,FITCO SECURITIES LIMITED,2,Switzerland,17.92,0.51975,86,6.002
7332,WAIKIN ASSOCIATES LIMITED,2,Switzerland,17.92,0.4590909090909091,86,4.802
7333,GLOBAL BUSINESS RESEARCH INC.,2,Switzerland,17.92,0.4689241803278689,86,4.802
7334,ALVAN TRADING CORPORATION,1,Switzerland,17.92,0.2777017405063291,86,2.401
7335,EL ANGEL INVESTMENT LIMITED,1,Switzerland,17.92,0.2777017405063291,86,2.401
7336,COSICO INTERNATIONAL LIMITED,2,Switzerland,17.92,0.4729699895290604,86,6.002
7337,PEVINSA INTERNATIONAL LTD.,2,Switzerland,17.92,0.4090375,86,4.802
7338,BASKET FINANCE LTD.,3,Switzerland,17.92,0.5376938466605568,86,6.002
7339,NODEN INVESTMENTS LIMITED,2,Switzerland,17.92,0.468934515195369,86,4.802
7340,NODEN INVESTMENTS LIMITED,2,Switzerland,17.92,0.468934515195369,86,1.2
7341,NODEN INVESTMENTS LIMITED,2,Switzerland,17.92,0.2776917877091256,86,4.802
7342,NODEN INVESTMENTS LIMITED,2,Switzerland,17.92,0.2776917877091256,86,1.2
7343,REDCLIFE MANAGEMENT LIMITED,2,Switzerland,17.92,0.5326748971193416,86,6.002
7344,WESTON BUSINESS CORPORATION,1,Switzerland,17.92,0.2807250746690723,86,3.601
7345,ROWLEY INTERNATIONAL LTD.,2,Switzerland,17.92,0.4057774390243903,86,3.601
7346,MAINFEC MANAGEMENT LTD.,2,Switzerland,17.92,0.4262500000000001,86,3.601
7347,PERMINCO FINANCE LIMITED,1,Switzerland,17.92,0.30555,86,3.601
7348,AMANZI CORPORATION,100,Switzerland,17.92,12.947155100334468,86,123.65
7349,WELLGATE INTERNATIONAL LTD.,2,Switzerland,17.92,0.4695274390243903,86,4.802
7350,DRYSDALE TRADING LTD.,1,Switzerland,17.92,0.3432115384615385,86,3.601
7351,WARBOUR PROPERTIES CORP.,2,Switzerland,17.92,0.4478581460674157,86,4.802
7352,STORK FINANCIAL LTD.,1,Switzerland,17.92,0.2776845151953691,86,2.401
7353,COFINCO VENTURES GROUP INC.,2,Switzerland,17.92,0.4072767857142857,86,3.601
7354,OLYMPIA RESEARCH CORPORATION,2,Switzerland,17.92,0.4051741803278689,86,3.601
7355,ATICORP LIMITED,2,Switzerland,17.92,0.4123039215686275,86,4.802
7356,NESCO SECURITIES LIMITED,2,Switzerland,17.92,0.4051741803278689,86,3.601
7357,INPROVER TRADING LIMITED,2,Switzerland,17.92,0.4070238095238095,86,3.601
7358,CONSIMED OIL LTD.,3,Switzerland,17.92,0.5327017405063292,86,4.802
7359,KOMIKO SECURITIES INC.,2,Switzerland,17.92,0.4634231637961648,86,6.002
7360,THOMPSON VENTURES CORPORATION,1,Switzerland,17.92,0.326375,86,3.601
7361,D'ARBLAY ASSOCIATES CORP.,2,Switzerland,17.92,0.4055795454545455,86,3.601
7362,NURTAK TRADING LTD.,2,Switzerland,17.92,0.753684515195369,86,14.406
7363,Zynatech International Limited,1,Switzerland,17.92,0.2782005494505495,86,3.601
7364,GATEHAVEN PROPERTIES LIMITED,1,Switzerland,17.92,0.3000781250000001,86,3.601
7365,TANAKA FINANCE CORPORATION,2,Switzerland,17.92,0.4052017405063292,86,3.601
7366,WESTRADE SECURITIES CORP.,2,Switzerland,17.92,0.5395095486111112,86,7.203
7367,CHADIAM SECURITIES LTD.,1,Switzerland,17.92,0.2778236040609138,86,2.401
7368,ACTRON INTERNATIONAL CORP.,1,Switzerland,17.92,0.2778783382789318,86,2.401
7369,DARBLAY INVESTMENTS LIMITED,1,Switzerland,17.92,0.38375,86,3.601
7370,CODESA FINANCE INC.,1,Switzerland,17.92,0.3429276315789474,86,3.601
7371,BENTON EUROINVEST LIMITED,2,Switzerland,17.92,0.4057822085889571,86,3.601
7372,ALPER INVESTMENTS LIMITED,2,Switzerland,17.92,0.4103125,86,3.601
7373,WELMONT INVESTMENTS LTD.,2,Switzerland,17.92,0.4323821428571429,86,4.802
7374,SPRINGVALE ENTERPRISES LIMITED,1,Switzerland,17.92,0.4696000000000001,86,6.002
7375,DICKERSON SERVICES LTD.,1,Switzerland,17.92,0.2792465753424658,86,2.401
7376,STONECROFT LIMITED,1,Switzerland,17.92,0.3433556603560772,86,7.203
7377,PIVKO & ASSOCIATES LTD.,2,Switzerland,17.92,0.4875947085889571,86,4.802
7378,HANLEY BUSINESS CORPORATION,1,Switzerland,17.92,0.2777017405063291,86,2.401
7379,PROVECO SERVICES LIMITED,1,Switzerland,17.92,0.401997015195369,86,4.802
7380,COSERMAN LIMITED,1,Switzerland,17.92,0.2850517439157219,86,3.601
7381,DAFINCO INTERNATIONAL CORPORATION,1,Switzerland,17.92,0.3137135416666667,86,3.601
7382,SAFAT INVESTMENTS LTD.,2,Switzerland,17.92,0.4780322085889571,86,6.002
7383,DAIRY TRADE DTH FINANCE LIMITED,1,Switzerland,17.92,0.2826938466605568,86,3.601
7384,ALDEBARAN ASSET MANAGEMENT LTD.,101,Switzerland,17.92,13.155000000000022,86,122.45
7385,COLEDY FINANCE LTD.,2,Switzerland,17.92,0.4055795454545455,86,3.601
7386,PETITTE LTD.,1,Switzerland,17.92,0.363404255319149,86,4.802
7387,ERRA HOLDINGS LIMITED,2,Switzerland,17.92,0.413108552631579,86,4.802
7388,TZANEEN LTD.,1,Switzerland,17.92,0.3038986445783133,86,3.601
7389,ALFIN MANAGEMENT LTD.,2,Switzerland,17.92,0.5762131597075032,86,9.604
7390,CARLEX FINANCIAL SERVICES INC.,2,Switzerland,17.92,0.4479126213592234,86,4.802
7391,ROSCO TRADING SERVICES LIMITED,1,Switzerland,17.92,0.788526779191233,86,12.005
7392,BERDIGER INVESTMENTS CORP.,2,Switzerland,17.92,0.40585,86,3.601
7393,MAXIMPORT & CO. LTD.,4,Switzerland,17.92,0.6867623762376238,86,7.203
7394,EDINVEST LIMITED,1,Switzerland,17.92,0.2777586206896552,86,2.401
7395,DALFORT FINANCE LIMITED,3,Switzerland,17.92,0.5327017405063292,86,4.802
7396,DIVERSIFIED INVESTMENT ADVISORS INC.,2,Switzerland,17.92,0.4516115784632267,86,4.802
7397,JERNO TRADING LIMITED,1,Switzerland,17.92,0.27835,86,2.401
7398,DALLINGTON INVESTMENTS LIMITED,8,Switzerland,17.92,1.1889732142857143,86,12.005
7399,FOURLEAF LIMITED,1,Switzerland,17.92,0.2790361445783132,86,2.401
7400,SPACE COMMERCIAL SERVICES LTD.,1,Switzerland,17.92,0.3418402777777778,86,3.601
7401,ARONSA ENTERPRISES LIMITED,2,Switzerland,17.92,0.406003937007874,86,3.601
7402,RAND INTERNATIONAL TRADING LTD.,2,Switzerland,17.92,0.4054126213592233,86,3.601
7403,GREATFIELD CONTRACTORS CORPORATION,7,Switzerland,17.92,0.8057142857142858,86,7.203
7404,GREATFIELD CONTRACTORS CORPORATION,7,Switzerland,17.92,0.8057142857142858,86,7.203
7405,GREATFIELD CONTRACTORS CORPORATION,7,Switzerland,17.92,0.6144642857142858,86,7.203
7406,GREATFIELD CONTRACTORS CORPORATION,7,Switzerland,17.92,0.6144642857142858,86,7.203
7407,LANEFORD ENTERPRISES LIMITED,1,Switzerland,17.92,0.2835042553191489,86,3.601
7408,SAVAS GRAIN & COMMODITIES LTD.,1,Switzerland,17.92,0.341434515195369,86,3.601
7409,QUANTILUM INTERNATIONAL LTD.,2,Switzerland,17.92,0.4691735880398671,86,4.802
7410,MEFINCO INTERNATIONAL LIMITED,2,Switzerland,17.92,0.4055795454545455,86,3.601
7411,EQUITY CAPITAL MANAGEMENT INC.,2,Switzerland,17.92,0.4055795454545455,86,3.601
7412,HIGH GARDEN HOLDINGS LTD.,3,Switzerland,17.92,0.5329235880398672,86,4.802
7413,INTERSTATE TRADING CORPORATION,2,Switzerland,17.92,0.4057774390243903,86,3.601
7414,INTERNATIONAL PROJECT LOGISTICS CO. LTD.,2,Switzerland,17.92,0.468934515195369,86,4.802
7415,GORDON TOURISM & RESORTS LTD.,1,Switzerland,17.92,0.3438520408163266,86,3.601
7416,MEDIMPEX LIMITED,3,Switzerland,17.92,0.53505,86,4.802
7417,ARBOUR MANAGEMENT CORP.,3,Switzerland,17.92,0.5728294642857144,86,6.002
7418,SPINNING TOP LIMITED,3,Switzerland,17.92,0.5750000000000002,86,4.802
7419,DRAYTON ADVISORY GROUP INC.,1,Switzerland,17.92,0.3414517405063291,86,3.601
7420,NOVUS AVIATION MANAGEMENT LTD.,3,Switzerland,17.92,0.5996959459459461,86,6.002
7421,ROSENFELD & PARTNERS INC.,1,Switzerland,17.92,0.2791776315789473,86,2.401
7422,32 GROUP LTD.,2,Switzerland,17.92,0.4055795454545455,86,3.601
